epoch,train_loss,train_od_loss,train_sc_loss,train_dc_loss,train_label_loss,train_box_loss,val_loss,val_od_loss,val_sc_loss,val_dc_loss,val_label_loss,val_box_loss,val_od_acc,val_sc_cube_joint_acc,val_sc_cube_sten_acc,val_sc_cube_plaq_acc,val_sc_vessel_sten_acc,val_od_sten_per_class_acc,val_sc_sten_acc,val_sc_plaq_acc
54,2.425903481255367,1.0826422210971263,0.39243864545706514,0.5583839684769645,0.6196985968919124,0.46294362519704607,6.151309794417474,2.1837318247786617,1.526091330482981,0.9153953136251659,1.7165188785830308,0.46721294876022224,0.6285289525985718,0.8253157734870911,0.8517366051673889,0.8478361964225769,0.6849925518035889,"[0.6371681690216064, 0.6583850979804993, 0.5360000133514404]","[0.9387512803077698, 0.47155025601387024, 0.3917301297187805]","[0.9387512803077698, 0.16022726893424988, 0.46090734004974365, 0.6252771615982056]"
55,2.307400506119,1.0441807667118828,0.36262739597162896,0.5379649488060729,0.5985721045914743,0.44560866099177193,6.14795776220033,2.1752228719190603,1.5238139265015147,0.9251070478903434,1.705660960087083,0.469561907454485,0.6612184047698975,0.8188149929046631,0.8452823162078857,0.8425427079200745,0.6731054782867432,"[0.7035398483276367, 0.739130437374115, 0.3840000033378601]","[0.92449951171875, 0.5209540128707886, 0.35690969228744507]","[0.92449951171875, 0.27272728085517883, 0.5361968874931335, 0.49556541442871094]"
56,2.3208258222720497,1.0771094606328566,0.3493086735235797,0.5450990133044104,0.6288643217347857,0.4482451399319968,6.202554967353889,2.184889450978808,1.5357624115505275,0.9461406939814989,1.7155754781972052,0.4693139738538676,0.6552748680114746,0.8016809225082397,0.8277302980422974,0.8277302980422974,0.6597325205802917,"[0.7964601516723633, 0.6335403919219971, 0.4560000002384186]","[0.9042528867721558, 0.504258930683136, 0.3884657323360443]","[0.9042528867721558, 0.25, 0.5965250730514526, 0.42239469289779663]"
57,2.2882256468055857,1.0618059912921007,0.3471547188915577,0.5321102163918914,0.6168624777287244,0.4449435133423846,6.153492681350482,2.164798869223552,1.5245923355708138,0.9395091234753323,1.7122380347916917,0.4525608380355538,0.6389301419258118,0.8060457110404968,0.8322808146476746,0.8339524269104004,0.6493313312530518,"[0.8053097128868103, 0.5403726696968079, 0.5920000076293945]","[0.9124533534049988, 0.45724019408226013, 0.4874863922595978]","[0.9124533534049988, 0.26249998807907104, 0.5458494424819946, 0.5144124031066895]"
58,2.2720047569489568,1.0554851149046882,0.3401567894123303,0.5362060693234184,0.6063723412317212,0.44911277429779495,6.161408516349,2.1496548044221693,1.5324295649542652,0.9468945676919615,1.7026469870207925,0.4470078155442586,0.6448736786842346,0.7974554300308228,0.8232726454734802,0.8282875418663025,0.6151559948921204,"[0.721238911151886, 0.6614906787872314, 0.46399998664855957]","[0.8993326425552368, 0.4671209454536438, 0.49727964401245117]","[0.8993326425552368, 0.26363635063171387, 0.5989382266998291, 0.5133037567138672]"
59,2.2343230440446913,1.057238409361285,0.3204973752253324,0.5360898846955662,0.6072004023900894,0.4500380056610299,6.185851725343427,2.19858136658145,1.5247666453749207,0.9377370692502144,1.7379997873164779,0.4605815833329447,0.5839524269104004,0.8216938972473145,0.8495078086853027,0.8444000482559204,0.699851393699646,"[0.6371681690216064, 0.5248447060585022, 0.6399999856948853]","[0.9283452033996582, 0.5277683138847351, 0.3601740896701813]","[0.9283452033996582, 0.17499999701976776, 0.5284749269485474, 0.5776053071022034]"
60,2.191641732081873,1.0224616432195055,0.3222017193171053,0.5247766559260555,0.5772221454604259,0.44523949835102183,6.131457715076933,2.173167526191349,1.5259344666223498,0.9064212448519132,1.6985085268756401,0.47465899728172256,0.6656760573387146,0.8274517059326172,0.8530831933021545,0.8497399687767029,0.6701337099075317,"[0.769911527633667, 0.6708074808120728, 0.46399998664855957]","[0.9483655691146851, 0.4323679804801941, 0.36343851685523987]","[0.9483655691146851, 0.13181817531585693, 0.4145752787590027, 0.6164079904556274]"
61,2.1947424379656804,1.024951508330413,0.3178781269502122,0.5340346727213784,0.5830004849840843,0.44195102412769266,6.166709372127092,2.17382610799297,1.5287617250436845,0.9353597956524404,1.7221899085653287,0.4516362043136305,0.6300148367881775,0.8164004683494568,0.8426820039749146,0.8431463837623596,0.6329866051673889,"[0.6238937973976135, 0.6770186424255371, 0.5199999809265137]","[0.9285148978233337, 0.4606473445892334, 0.4113166630268097]","[0.9285148978233337, 0.1977272778749466, 0.5357142686843872, 0.5055432319641113]"
62,2.1179279944332596,1.0136009330075195,0.2937132633223381,0.5169005347856024,0.5715689490373549,0.44203198494884255,6.167173338926864,2.174500424359602,1.5295195494631986,0.9336338193551016,1.7062986144679944,0.4682018133405408,0.6389301419258118,0.8140323162078857,0.8427748680114746,0.8374350070953369,0.6760772466659546,"[0.6681416034698486, 0.6801242232322693, 0.47999998927116394]","[0.917260468006134, 0.5625212788581848, 0.3046790063381195]","[0.917260468006134, 0.22499999403953552, 0.5250965356826782, 0.5875831246376038]"
63,2.147771274982941,1.04033145146047,0.29249573834883996,0.5224483485737995,0.5885439010635053,0.45178755063900333,6.165186461779767,2.1692328378779244,1.528351809928962,0.9392499960848415,1.6941122145610323,0.4751206199121758,0.6493313312530518,0.81254643201828,0.8410103917121887,0.8359955549240112,0.6567607522010803,"[0.8318583965301514, 0.6024844646453857, 0.4399999976158142]","[0.9185047149658203, 0.5144804120063782, 0.39281827211380005]","[0.9185047149658203, 0.2034090906381607, 0.4864864945411682, 0.6385809183120728]"
64,2.0793164869786684,1.000613761714742,0.2846555118344029,0.5093917013510205,0.5685260704349506,0.43208769118244955,6.174269394634032,2.1588686025461032,1.533467462933028,0.9484658738272126,1.6902923148888156,0.46857628871849805,0.647845447063446,0.7944372296333313,0.8230404853820801,0.8196972608566284,0.6433877944946289,"[0.7654867172241211, 0.6055900454521179, 0.5440000295639038]","[0.8927157521247864, 0.5373083353042603, 0.3949945569038391]","[0.8927157521247864, 0.29886364936828613, 0.617277979850769, 0.36141908168792725]"
65,2.0813205403213026,1.0115516655785408,0.27909651971626925,0.5115758369139363,0.556370860623036,0.45518080365060076,6.2373820327509755,2.20514834422386,1.528378172515054,0.9754773341229832,1.7483815230672366,0.4567668220630739,0.5453194379806519,0.8071136474609375,0.8354383111000061,0.8319093585014343,0.6433877944946289,"[0.6150442361831665, 0.4192546606063843, 0.7440000176429749]","[0.9087772965431213, 0.5396933555603027, 0.3688792288303375]","[0.9087772965431213, 0.26818183064460754, 0.5086872577667236, 0.6175166368484497]"
66,2.036347733786183,0.9881085258349207,0.27470451896931214,0.4988301681733666,0.5623981006804938,0.4257104245256527,6.193015757937106,2.2042726122660876,1.523420921772807,0.9419012886834074,1.729741870826359,0.47453073933941675,0.5824665427207947,0.8168647885322571,0.8422176837921143,0.8415212035179138,0.6716195940971375,"[0.4955752193927765, 0.6428571343421936, 0.5839999914169312]","[0.9237642884254456, 0.4943781793117523, 0.3841131627559662]","[0.9237642884254456, 0.20909090340137482, 0.5641891956329346, 0.48337027430534363]"
67,2.010901564322464,0.989200944377746,0.26201800957344495,0.4976646040178177,0.5427300689058314,0.446470876079642,6.142913746197075,2.1763757095846294,1.525634470254802,0.9152690844295287,1.6990233857836852,0.4773523177653109,0.6389301419258118,0.8320022225379944,0.8573086857795715,0.8542440533638,0.6939078569412231,"[0.6946902871131897, 0.6242235898971558, 0.5759999752044678]","[0.9431059956550598, 0.504940390586853, 0.3318824768066406]","[0.9431059956550598, 0.15000000596046448, 0.5926640629768372, 0.40022173523902893]"
68,1.9859185749953474,0.9819666156911353,0.25264101044177684,0.4986699417266377,0.5387521409585213,0.4432144754350522,6.200742531954711,2.1838879733835554,1.5336831231499284,0.9494883085570632,1.6962862697482464,0.4876017039006117,0.6508172154426575,0.8008915185928345,0.8311664462089539,0.8249906897544861,0.6508172154426575,"[0.7831858396530151, 0.6335403919219971, 0.4560000002384186]","[0.8969008326530457, 0.600340723991394, 0.3035908639431]","[0.8969008326530457, 0.22499999403953552, 0.5608108043670654, 0.6075388193130493]"
69,1.9336104481984475,0.9592342340766948,0.2443273218697276,0.48572156919703185,0.5163379813524107,0.44289625189688037,6.191670995084044,2.1818857352174708,1.5335583050102437,0.9426686480774016,1.7069806281466158,0.4749051095912294,0.6255571842193604,0.8130571842193604,0.8398495316505432,0.8380386233329773,0.6448736786842346,"[0.5707964897155762, 0.7018633484840393, 0.527999997138977]","[0.9189005494117737, 0.5161839723587036, 0.35255712270736694]","[0.9189005494117737, 0.16363635659217834, 0.6047297120094299, 0.4467849135398865]"
70,1.9424891803442954,0.9731926571286305,0.238049825370992,0.49319686902990173,0.5411417364424879,0.43205092071771284,6.231792362224454,2.212059851923753,1.5301705453799104,0.9593914043301999,1.7347993160921318,0.4772605374013281,0.5690935850143433,0.8010308146476746,0.829123318195343,0.8262444138526917,0.637444257736206,"[0.45132744312286377, 0.6366459727287292, 0.6079999804496765]","[0.9026128053665161, 0.5240204334259033, 0.38955387473106384]","[0.9026128053665161, 0.29318180680274963, 0.5352316498756409, 0.5177383422851562]"
71,1.9036299337571247,0.9541176664813559,0.23519331243253605,0.47912564907984767,0.5243273971767628,0.4297902719893803,6.14346820452093,2.15033219935986,1.527627502421597,0.9378810130523999,1.687225853300236,0.46310634115152616,0.6523030996322632,0.8121285438537598,0.839524507522583,0.837620735168457,0.6463595628738403,"[0.8097345232963562, 0.6024844646453857, 0.4959999918937683]","[0.9198620319366455, 0.4814310073852539, 0.4374319911003113]","[0.9198620319366455, 0.18977272510528564, 0.5086872577667236, 0.6130820512771606]"
72,1.8864604976467418,0.9385847444034412,0.23510275719809312,0.47767023660257807,0.5044656564543407,0.4341190889961807,6.165436787138353,2.165410960109722,1.5294658331206008,0.9410941675084281,1.708480664813554,0.4569302967111152,0.6315007209777832,0.8026095628738403,0.8308877944946289,0.8299127221107483,0.6448736786842346,"[0.7256637215614319, 0.5993788838386536, 0.5440000295639038]","[0.9023866057395935, 0.5321975946426392, 0.40914037823677063]","[0.9023866057395935, 0.20113636553287506, 0.6689189076423645, 0.39246121048927307]"
73,1.875778258711379,0.9501046858194467,0.22582496704712468,0.4740236370442445,0.515845433978087,0.4342592529647347,6.1275184755862995,2.1515388555979515,1.5275458154055768,0.9208879725515665,1.6994717726014135,0.4520670788401312,0.6166418790817261,0.8222047090530396,0.8503900170326233,0.8445858359336853,0.6775631308555603,"[0.6194690465927124, 0.7142857313156128, 0.36000001430511475]","[0.9318516254425049, 0.5328790545463562, 0.2970620095729828]","[0.9318516254425049, 0.20681817829608917, 0.5101351141929626, 0.5243902206420898]"
74,1.8659267901563759,0.9415782831045101,0.2216838473034797,0.480980810329328,0.5061497458445057,0.43542853765200173,6.187060145313025,2.1704197120949495,1.5310910363579362,0.954458348298285,1.7068225937710317,0.4635971140348593,0.6092124581336975,0.8049312829971313,0.8338131308555603,0.829030454158783,0.6716195940971375,"[0.6415929198265076, 0.5962733030319214, 0.5839999914169312]","[0.9057233333587646, 0.564224898815155, 0.3112078309059143]","[0.9057233333587646, 0.23522727191448212, 0.5685328245162964, 0.5033259391784668]"
75,1.8418665863144188,0.9451358645684146,0.21211427436851332,0.4725021745875321,0.5090254746785916,0.436110390071352,6.183095821640966,2.185099697254532,1.5269375448764608,0.9441210291505922,1.7196325261798033,0.46546717455682485,0.5616641640663147,0.8247120976448059,0.8525260090827942,0.848068356513977,0.6879643201828003,"[0.5884955525398254, 0.47826087474823, 0.7279999852180481]","[0.9357538819313049, 0.5103918313980103, 0.3438520133495331]","[0.9357538819313049, 0.1295454502105713, 0.5250965356826782, 0.572062075138092]"
76,1.8618591327106382,0.9636555337469545,0.21159172599129952,0.4750201479339017,0.5208524956469317,0.44280303763962314,6.133023530863866,2.167304692707005,1.527574038293312,0.9105707527268181,1.6880580766972166,0.4792466123839868,0.6567607522010803,0.8258729577064514,0.8519688248634338,0.8488577008247375,0.6849925518035889,"[0.6858407258987427, 0.7515528202056885, 0.36000001430511475]","[0.9374505281448364, 0.5052810907363892, 0.3144722580909729]","[0.9374505281448364, 0.15340909361839294, 0.5434362888336182, 0.49223947525024414]"
77,1.8377801196128,0.9466565055520579,0.2122918075036243,0.4665399991381813,0.5098640198493593,0.43679248635515067,6.116854359205115,2.175981688570198,1.5269178615479513,0.8870369500151728,1.704993183252012,0.47098850403589027,0.6508172154426575,0.8343239426612854,0.8602340221405029,0.8582838177680969,0.6835066676139832,"[0.8362832069396973, 0.6552795171737671, 0.30399999022483826]","[0.9506277441978455, 0.4838160276412964, 0.32317736744880676]","[0.9506277441978455, 0.08749999850988388, 0.5444015264511108, 0.521064281463623]"
78,1.8021478100253914,0.9255840403048939,0.20408276455497482,0.46839823837916067,0.4997487516226676,0.42583528918735053,6.196777826246946,2.1854076339512267,1.5311402984471987,0.9490896040678731,1.7169845415505882,0.4684230901455667,0.570579469203949,0.8208116888999939,0.8489041328430176,0.8442143201828003,0.668647825717926,"[0.5530973672866821, 0.5652173757553101, 0.6159999966621399]","[0.9268748164176941, 0.5546848177909851, 0.2883569002151489]","[0.9268748164176941, 0.18409091234207153, 0.5810810923576355, 0.47228381037712097]"
79,1.7755518332896236,0.9125869787252697,0.19735716760566135,0.46825052220564906,0.4777515896608448,0.4348353892827859,6.184194925630836,2.191540478245087,1.5265493361108027,0.9395557854225091,1.7230405867630367,0.46849989276434617,0.5928677320480347,0.8232262134552002,0.849925696849823,0.8458395004272461,0.6745913624763489,"[0.5619469285011292, 0.6645962595939636, 0.46399998664855957]","[0.9307205080986023, 0.5250425934791565, 0.33297061920166016]","[0.9307205080986023, 0.18863636255264282, 0.5588803291320801, 0.48226162791252136]"
80,1.7508733685201516,0.9136826838814807,0.19294515169528975,0.45130037871455037,0.4865121411470949,0.42717054274754,6.167535985612727,2.175476352255847,1.5257868554542608,0.9404859059995997,1.6961168783001093,0.4793594746853195,0.6315007209777832,0.8074387311935425,0.8348346948623657,0.8335809707641602,0.6523030996322632,"[0.8716813921928406, 0.5279502868652344, 0.46399998664855957]","[0.9127361178398132, 0.4810902774333954, 0.46572360396385193]","[0.9127361178398132, 0.22840909659862518, 0.5574324131011963, 0.5066518783569336]"
